person_id,first_name,middle_name,last_name,display_name,phd_year,phd_institution,interests,google_scholar_id,openalex_author_id,orcid,semantic_scholar_id,researchgate_url,linkedin_url,personal_url,notes
491,Anastasia,,Loukaitou-Sideris,Anastasia Loukaitou-Sideris,1988,USC,"Physical Planning, Urban Design, Planning History, Public Environment of the City, Privatization of Public Space, Safety and Security in Inner City Areas and Bus Stop Crime",Scpju_AAAAAJ,A5000363134,0000-0003-0186-4751,,,,,
492,Jose,,Loya,Jose Loya,2020,University of Pennsylvania,,LEw3D3oAAAAJ,A5050977552,0000-0003-0602-3556,,,,,
493,Michael,,Manville,Michael Manville,2009,UCLA,"Transportation and Land Use, Local Public Finance, Politics of Policy Implementation",8HN5ZwIAAAAJ,A5044046175,0000-0002-4218-6427,,https://researchgate.net/profile/Michael_Manville,,,
494,Adam,,Millard-Ball,Adam Millard-Ball,2011,Stanford University,,ko53eXsAAAAJ,A5023046795,0000-0002-2353-8730,,,,,
495,Paavo,,Monkkonen,Paavo Monkkonen,2009,UC Berkeley,"Housing Policy Analysis, the Role of Finance, Policy and Economic Restructuring in the Changing Spatial Structures of Cities, Housing Markets and Household Formation, and the Regularization of Informally Developed Neighborhoods.",PRwkFbgAAAAJ,A5042161094,0000-0002-3513-0230,,https://researchgate.net/profile/Paavo_Monkkonen,https://linkedin.com/in/paavo-monkkonen-41b9163b,,
496,Vinit,,Mukhija,Vinit Mukhija,2000,MIT,"Housing and Land Development, Urban & Neighborhood Revitalization, Development Strategies for Low Income Communities, Physical Planning and Urban Design",,A5030817696,,,,,,
497,Paul,,Ong,Paul Ong,1983,UC Berkeley,"Economic Development Planning, Race/ Ethnicity and Planning, Urban Labor Markets, Immigrants in the Urban Economy",ViBzERkAAAAJ,,,,,https://linkedin.com/in/paul-ong-b18ba718,,
498,Ananya,,Roy,Ananya Roy,1999,UC Berkeley,"Comparative Urban Studies, Global Poverty & Practice, International Development, Social Theory",PwgIqWoAAAAJ,A5101929900,0000-0003-4967-9117,,,,,
499,Kristen,,Schwarz,Kristen Schwarz,2010,Rutgers University,,qLEymbcAAAAJ,,,,,,,
500,Michael,,Storper,Michael Storper,1982,UC Berkeley,"International Development and Planning, Urban and Regional Economics, Political Economy, Trade and Location Patterns and Labor Markets",-j3tHfMAAAAJ,,,,https://researchgate.net/profile/Michael_Storper,https://linkedin.com/in/michael-storper-5383236,,
501,Brian,,Taylor,Brian Taylor,1992,UCLA,"Transportation Policy, Planning and Finance, Transportation and Urban Form, Planning for Special Populations",JAJbzF0AAAAJ,,,,https://researchgate.net/profile/Brian_Taylor10,https://linkedin.com/in/brian-taylor-59389b6,,
502,Veronica,,Terriquez,Veronica Terriquez,2009,UCLA,,,A5058660520,,,,,,
503,Chris,,Tilly,Chris Tilly,1989,MIT,"Work and labor markets, poverty and inequality, community and regional development, social movements; His research focuses on the US and Mexico, with some broader comparative work; Also Director, Institute for Research on Labor and Employment",sGcFnWwAAAAJ,A5044543993,0000-0003-0332-1849,,https://researchgate.net/profile/Chris_Tilly/,,,
504,Kelly,,Turner,V. Kelly Turner,2013,Arizona State University,,8hH5IngAAAAJ,A5051244342,0000-0003-1383-5624,,,,,
505,Marques,,Vestal,Marques Vestal,2020,UCLA,,,,,,,,,
506,Todd,,BenDor,Todd BenDor,2007,"University of Illinois, Urbana-Champaign","Environmental Planning, Land Use Dynamics, Environmental Markets, Spatial Analysis, System Dynamics",B04iO5MAAAAJ,A5075426884,0000-0003-0132-7702,,https://researchgate.net/profile/Todd_Bendor2,https://linkedin.com/in/toddbendor,,
507,Phil,,Berke,Phil Berke,1981,Texas A&M,,jMEA5yMAAAAJ,,,,,,,
508,Matthew,,Bhagat-Conway,Matthew Bhagat-Conway,2021,Arizona State University,,GmslJ3cAAAAJ,,,,,,,
509,Ashley,,Hernandez,Ashley Hernandez,2022,UC Irvine,,i_3TlV8AAAAJ,,,,,,,
510,Miyuki,,Hino,Miyuki Hino,2019,Stanford University,,X5Q2-B0AAAAJ,A5024677029,0000-0001-9369-5769,,,,,
511,Nikhil,,Kaza,Nikhil Kaza,2008,"University of Illinois, Urbana-Champaign","Plans, Land Use Planning, Planning Support Systems, Complex Systems, Decision Theory.",F0FfN00AAAAJ,A5007318256,0000-0002-9536-7643,,,https://linkedin.com/in/nikhilkaza,,
512,Noreen,,McDonald,Noreen McDonald,2005,UC Berkeley,"Transportation Policy, Physical Activity, Transportation & Land Use, School Travel, School Siting",gVh74ZgAAAAJ,A5001842197,0000-0002-4854-7035,,,https://linkedin.com/in/noreen-mcdonald-84b11419,,
513,Matthew,,Palm,Matthew Palm,2016,UC Davis,,MObQjEUAAAAJ,A5077931412,0000-0002-8800-2777,,,,,
514,Roberto,G.,Quercia,Roberto Quercia,1991,UNC,,o1BUz-MAAAAJ,A5005662887,,,,https://linkedin.com/in/roberto-quercia-33956615,,
515,William,,Rohe,William Rohe,1978,Pennsylvania State University,"Urban Redevelopment, Neighborhood Revitalization, Community Development Planning & Policy, Affordable & Workforce Housing Programs",n5WmOJ0AAAAJ,A5103421698,,,,https://linkedin.com/in/bill-rohe-178b5814,,
516,Yan,,Song,Yan Song,2002,"University of Illinois, Urbana-Champaign","Land Use Planning & Design, Spatial Analysis of Urban Form, Planning Support Systems, Urban Planning in China",ky5sX-0AAAAJ,,,,,https://linkedin.com/in/yan-song-2b435619,,
517,Danielle,,Spurlock,Danielle Spurlock,2015,"University of North Carolina, Chapel Hill","Plan & Policy Implementation, Environmental & Social Justice, and Dispute Resolution.",dVWUC64AAAAJ,A5068929379,0000-0002-2834-3764,,https://researchgate.net/profile/Spurlock_Danielle,https://linkedin.com/in/danielle-spurlock-7b543017,,
518,Meenu,,Tewari,Meenu Tewari,1996,MIT,"Economic Development, International Development, Local Political Economy, Poverty Alleviation, Small Firms & the Informal Sector",fL5sYiQAAAAJ,A5075013774,0000-0003-3403-712X,,https://researchgate.net/profile/Meenu_Tewari,https://linkedin.com/in/meenu-tewari-5827197,,
519,Allie,,Thomas,Allie Thomas,2014,UC Berkeley,,k-PyJakAAAAJ,,,,,,,
520,Andrew,,Whittemore,Andrew Whittemore,2010,UCLA,"History and Theory of the Built Environment in Western Societies, Planning History in the United States and Europe, Land Use Planning in the United States",vfdT-50AAAAJ,A5007982970,0000-0003-2546-9051,,,https://linkedin.com/in/andrew-whittemore-578b063,,
521,Dale,,Whittington,Dale Whittington,1980,"University of Texas, Austin",,ABWbHGAAAAAJ,A5056069653,0000-0002-6075-8812,,,,,
522,Gérard,,Beaudet,Gérard Beaudet,1980,University of Montreal,,,A5032296625,,,,,,
523,Raphaël,,Fischler,Raphaël Fischler,1990,UC Berkeley,,8zmqW9AAAAAJ,A5057899065,,,,,,
524,Jacques,,Fisette,Jacques Fisette,1982,Universite de Montreal,,,A5001452232,,,,,,
525,Michel,,Guenette,Michel Guenet,1990,Universite Laval,,,,,,,,,
526,Danielle,,Labbé,Danielle Labbé,2011,University of British Columbia,,HbdpCYsAAAAJ,A5038298307,0000-0001-8182-114X,,,,,
527,Sébastien,,Lord,Sébastien Lord,2009,Université Laval,,mgAKQw0AAAAJ,A5040834101,0000-0002-2017-3254,,,,,
528,Jean-Philippe,,Meloche,Jean-Philippe Meloche,2009,Universite de Montreal,,XRYodhsAAAAJ,A5109051332,,,,,,
529,Paula,,Negron-Poblete,Paula Negron-Poblete,2002,"Université de Montréal, Québec, Canada",,byXzQ4sAAAAJ,A5109898907,,,,,,
530,Max,Michel,Raynaud,Max Raynaud,2010,Universite de Montreal,,,,,,,,,un-accepted 2026-09-15: OpenAlex 1 citations against 66 from pop (0.0x); probable namesake
531,Franck,,Scherrer,Franck Scherrer,1992,l’Institut d’urbanisme de Paris (Paris 12),,cDP7vs4AAAAJ,A5015756740,0009-0004-5341-4044,,,,,
532,Isabelle,,Thomas,Isabelle Thomas,2004,"Université de Paris IV- Sorbonne, France",,7Q9a6oAAAAAJ,,,,,,,
533,Juan,,Torres,Juan Torres,2008,Universite de Montreal,,,A5068929396,0000-0001-9010-3174,,,,,
534,Johanne,,Brochu,Johanne Brochu,2011,Universite de Montreal,,,A5112289478,,,,,,
535,Mario,,Carrier,Mario Carrier,1992,Universite Laval,,,A5041860415,,,,,,
536,Genevieve,,Cloutier,Genevieve Cloutier,2009,"INRS - Urbanisation, Culture et Societe (Institute National de la recherche scientifique)",,5RQSmioAAAAJ,A5089324241,0000-0001-9697-3648,,,,,
537,Jean,,Dubé,Jean Dubé,2010,Université Laval,,UpPlMYwAAAAJ,,,,,,,
538,Florent,,Joerin,Florent Joerin,1998,École Polytechnique Fédérale de Lausanne,,5-gYUd4AAAAJ,A5056958625,,,,,,
539,Roxane,,Lavoie,Roxane Lavoie,2013,Université Laval,,J2SGlSQAAAAJ,A5020187927,0000-0002-0257-7837,,,,,
540,Claude,,Lavoie,Claude Lavoie,1994,Université Laval,,Q00ktPsAAAAJ,A5060513455,0000-0001-6510-5178,,,,,
541,Alexandre,,Lebel,Alexandre Lebel,2011,Université Laval,,NBcJNaYAAAAJ,A5031598881,0000-0001-6774-7633,,,,,
542,Martin,,Lee-Gosselin,Martin Lee-Gosselin,1980,University of Michigan,,,A5113441032,,,,,,
543,Jean,,Morin,Jean Morin,2001,INRS (Institut national de la recherche scientifique),,sswn0tcAAAAJ,,,,,,,
544,Francois,,Proulx,Francois Proulx,2009,Université Laval,,Y2mu1nAAAAAJ,,,,,,,
545,Manuel,J.,Rodriguez,Manuel Rodriguez,1996,Université Laval,,gYKMgEUAAAAJ,,,,,,,
546,Owen,,Waygood,Owen Waygood,2009,Kyoto University,,dADJ0sUAAAAJ,,,,,,,
547,Emmanuel,,Boamah,Emmanuel Boamah,2017,University of Louisville,,hra8PVAAAAAJ,A5015067875,0000-0002-6608-9170,,,,,
548,Alissa,,Diamond,Alissa Ujie Diamond,2024,University of Virginia,,bsxlAWcAAAAJ,,,,,,,
549,Lauren,,Fischer,Lauren Fischer,2019,Columbia University,,ATK9K6wAAAAJ,A5014181906,0000-0003-1506-4915,,,,,
550,Kelly,,Gregg,Kelly Gregg,2019,University of Toronto,,gyJwNBQAAAAJ,A5080520838,0000-0002-1559-6877,,,,,
551,Daniel,B.,Hess,Daniel Hess,2004,UCLA,"Transportation Planning and Policy, Planning History, Transportation, Land Use and Urban Form, Urban Design",1_FINjQAAAAJ,A5061631527,0000-0003-2239-236X,,,,,
552,Alexandra,,Judelsohn,Alexandra Judelsohn,2023,University of Michigan,,kKauU2sAAAAJ,A5018472592,0000-0001-7952-5149,,,,,
553,Lucie,,Laurian,Lucie Laurian,2001,UNC,"Urban and Environmental Planning, Plan Implementation, Public Participation in Environmental Decision Making, Demography: Population-Environment Interactions, Migration",KGmQ_24AAAAJ,,,,,https://linkedin.com/in/lucie-laurian-81223459,,
554,Jordana,,Maisel,Jordana Maisel,2014,"University at Buffalo, The State University of New York",,shLDtSEAAAAJ,A5069209541,0000-0001-7981-8005,,,,,
555,Xuanyi,,Nie,Xuanyi “Maxwell” Nie,2021,Harvard University,,,A5087299734,0000-0002-7518-7071,,,,,
556,JiYoung,,Park,JiYoung Park,2007,USC,"Analytical, Quantitative and Research Methods, Emergency Preparedness and Disaster Mitigation",6BCysMwAAAAJ,,,,,https://linkedin.com/in/jiyoung-park-4bba181b,,
557,Samina,,Raja,Samina Raja,2002,"University of Wisconsin, Madison","International Development, Fiscal Impacts of Growth, Quantitative Methods, Community Food Security",MTFceFMAAAAJ,A5085421559,0000-0002-6251-2736,,https://researchgate.net/profile/Samina_Raja2,https://linkedin.com/in/samina-raja-b35802b,,
558,Robert,G.,Shibley,Robert Shibley,1973,The Catholic University of America,"Urban Design, Placemaking, Downtown Redevelopment, Waterfront Planning, Architectural Design",8-MUCNkAAAAJ,A5110567491,,,https://researchgate.net/profile/Robert_Shibley,https://linkedin.com/in/robert-g-shibley-faia-aicp-18335312,,
559,Robert,M.,Silverman,Robert Silverman,1997,"University of Wisconsin, Milwaukee","Citizen Participation and Community Organizing, Community Development, Public Finance, Research Methods",hR1VV0EAAAAJ,A5067888443,0000-0003-2155-7871,,https://researchgate.net/profile/Robert_Silverman5,https://linkedin.com/in/rob-silverman-3831aa2,,
560,Ernest,,Sternberg,Ernest Sternberg,1990,Cornell University,"Economic Development, Planning Theory, Disaster and Domestic Security, Physical Planning",Kg4UUj4AAAAJ,A5073146111,,,https://researchgate.net/profile/Ernest_Sternberg,,,
561,Henry,Louis,Taylor,Henry Taylor,1979,SUNY Buffalo,"Race, Class and Gender, Urban History, Urban Management, Community Development, Health and the Built Environment",_3N8dz0AAAAJ,A5048349767,0000-0002-8827-4852,,https://researchgate.net/profile/Henry_Taylor_Jr,https://linkedin.com/in/henry-taylor-4223838,,
562,Li,,Yin,Li Yin,2004,"University of Colorado, Denver","Land Use and Environmental Planning and Modeling, Information Technology for Planning, Sustainability Planning",Pfeebk0AAAAJ,,,,https://researchgate.net/profile/Ying_Liu38,,,
563,Sandeep,Kumar,Agrawal,Sandeep Agrawal,2001,"University of Illinois, Urbana-Champaign","Urban Design, Design Review, Ethnic Enclaves, Multiculturalism and Planning Policies, Immigration and Settlement",2AmEsKEAAAAJ,A5073015402,0000-0001-5147-6445,,,https://linkedin.com/in/sandeep-agrawal-9b64b74a,,
564,Paul,,Akaabre,Paul Boniface Akaabre,2023,UBC,,dvXACn8AAAAJ,,,,,,,
565,Carl,,Amrhein,Carl Amrhein,1984,SUNY Buffalo,,,A5014436686,,,,,,
566,Elmond,,Bandauko,Elmond Bandauko,2024,Western University,,2VPCUpEAAAAJ,A5021343421,0000-0002-1917-9640,,,,,
567,Jeff,,Birchall,Jeff Birchall,2013,"University of Canterbury, Christchurch, New Zealand",,NFXN5TQAAAAJ,,,,,,,
568,Damian,,Collins,Damian Collins,2004,Simon Fraser University,"Housing and Homelessness, Public Space.",wDQswpQAAAAJ,A5024556112,0000-0002-7981-3586,,,,,
569,Josh,,Evans,Josh Evans,2009,McMaster University,,NDE6b-AAAAAJ,,,,,,,
570,Theresa,,Garvin,Theresa Garvin,1999,McMaster University,,tZ24ViQAAAAJ,A5015309857,0000-0003-0391-0520,,https://researchgate.net/profile/Theresa_Garvin,https://linkedin.com/in/theresa-garvin-5475993a,,
571,Emily,,Grisé,Emily Grisé,2019,McGill University,,fqUfReEAAAAJ,A5054740250,0000-0002-7656-1440,,,,,
572,Tara,,McGee,Tara McGee,1996,Australian National University,,COxIKCIAAAAJ,,,,https://researchgate.net/profile/T_Mcgee2,https://linkedin.com/in/tara-mcgee-11156929,,
573,Rob,,Shields,Rob Shields,1998,University of Sussex,"Social Meaning of the Built Spaces, Urban Cultural Studies.",efWsZUoAAAAJ,A5051885478,0000-0002-7999-1833,,https://researchgate.net/profile/Rob_Shields,https://linkedin.com/in/rob-shields-9009a530,,
574,Robert,,Summers,Robert Summers,2005,University of Guelph,,tk4dMeoAAAAJ,,,,,,,
575,Kristof,,Van Assche,Kristof Assche,2004,Wegeningen University,"Comparative Planning & International Development, Environmental Governance & Planning, Governance of Transition & Innovation.",zBA-sD8AAAAJ,,,,https://researchgate.net/profile/Kristof_Assche,https://linkedin.com/in/kristof-van-assche-2655372,,
576,Kyle,Y.,Whitfield,Kyle Whitfield,2005,University of Waterloo,"Community Planning, Rural Planning, Health Service Planning, Aging Related Issues, Social Planning Policy.",eGRiu4cAAAAJ,A5088624944,,,https://researchgate.net/profile/Kyle_Whitfield,https://linkedin.com/in/kyle-whitfield-628a942,,
577,Arlie,,Adkins,Arlie Adkins,2014,Portland State University,,M0xBwLcAAAAJ,A5074669197,0000-0001-5613-4372,,,,,
578,Kristina,,Currans,Kristina Currans,2017,Portland State University,,KSv7KvMAAAAJ,A5035956443,0000-0001-6522-0758,,,,,
579,Aaron,,Flores,Aaron Flores,2022,University of Utah,,OSSzZk4AAAAJ,,,,,,,
580,Ladd,,Keith,Ladd Keith,2019,University of Arizona,,49AGz28AAAAJ,A5037464674,0000-0002-5549-0372,,,,,
581,Daniel,,Kuhlmann,Daniel Kuhlmann,2018,Cornell University,,Rqx3ZF0AAAAJ,A5067476607,0000-0002-6007-1228,,,,,
582,Shujuan,,Li,Shujuan Li,2009,Texas A&M,,GwW4TtYAAAAJ,,,,,,,
583,Lauri,,Macmillan,Lauri Macmillan,1977,"University of Illinois, Urbana-Champaign",,,,,,,,,
584,Philip,,Stoker,Philip Stoker,2015,University of Utah,,hJyPX4cAAAAJ,A5021551961,0000-0003-1960-3015,,,,,
585,Leonora,,Angeles,Leonora Angeles,1995,Queen's University,International and Community Development,wVaPW3wAAAAJ,A5032378447,0000-0002-6166-3751,,https://researchgate.net/profile/Leonora_Angeles,https://linkedin.com/in/leonora-angeles-98a4162b,,
586,Jessica,,Barudin,Jessica Barudin,2024,Concordia University,,,,,,,,,
587,Andi,,Binet,Andi Binet,2024,MIT,,2qoz98cAAAAJ,,,,,,,
588,Holly,,Caggiano,Holly Caggiano,2021,Rutgers University,,mdp9wkoAAAAJ,A5004613995,0000-0001-7519-7221,,,,,
589,Heather,,Campbell,Heather Campbell,1995,University of Sheffield,,,A5005293894,0000-0003-2930-0915,,,,,
590,Stephanie,E.,Chang,Stephanie Chang,1994,Cornell University,Disaster and Risk Management,eyT7IMIAAAAJ,A5059077977,0000-0001-9383-7464,,,,,
591,Kelly,,Clifton,Kelly Clifton,2001,"University of Texas, Austin",,7arqrpIAAAAJ,A5091540434,0000-0002-7669-4833,,,,,
592,James,,Connolly,James Connolly,2011,Columbia University,,JAkkseIAAAAJ,A5033505722,0000-0002-7363-8414,,,,,
593,Julia,,Harten,Julia Harten,2020,USC,,negb3dgAAAAJ,A5046516204,0000-0001-8953-513X,,,,,
594,Michael,,Hooper,Michael Hooper,2010,Stanford University,"Land Use Planning, Urban Politics, International Development, Participation in Planning",,A5017060928,0000-0001-8912-9414,,https://researchgate.net/profile/Michael_Hooper4,https://linkedin.com/in/michael-hooper-a63a2a18,,
595,Kuni,,Kamizaki,Kuni Kamizaki,2022,University of Toronto,,1LLby7AAAAAJ,,,,,,,
596,Theo,,Lim,Theo Lim,2017,University of Pennsylvania,,rPTIpiUAAAAJ,,,,,,,
597,Maggie,,Low,Maggie Low,2019,University of British Columbia,,,A5062883436,0009-0000-4116-1394,,,,,
598,Maged,,Senbel,Maged Senbel,2005,University of British Columbia,Urban Design,sUXmi6YAAAAJ,A5083939038,0000-0001-5890-5791,,https://researchgate.net/profile/Maged_Senbel,https://linkedin.com/in/maged-senbel-a9a52621,,
599,Mark,R.,Stevens,Mark Stevens,2008,UNC,Environmental and Land Use Planning.,AAf0iL8AAAAJ,A5078903162,0000-0003-2097-362X,,https://researchgate.net/profile/Mark_Stevens12,,,
600,Martino,,Tran,Martino Tran,2011,Oxford University,,MMmkrosAAAAJ,A5038912348,0000-0002-8947-3829,,,,,
601,Alberto,,de Salvatierra,Alberto de Salvatierra,2017,Harvard University,,,A5013944437,0000-0002-3931-0132,,,,,
602,Rebecca,,Laycock Pedersen,Rebecca Pedersen,2017,Keele University,,eytkhI0AAAAJ,,0000-0002-5966-5141,,,,,"un-accepted 2026-09-15: OpenAlex 126 citations against 4,943 from google_scholar (0.0x); probable namesake"
603,Joseli,,Macedo,Joseli Macedo,2000,University of Florida,,U7N1ZiIAAAAJ,A5040799704,0000-0003-2494-4754,,,,,
604,Fabian,,Neuhaus,Fabian Neuhaus,2013,University College London,,,A5027909698,0000-0001-5297-4163,,,,,
605,Beverly,A.,Sandalack,Beverly Sandalack,1998,"University of Brookes, Oxford",,,A5016265147,,,,,,
606,Sasha,,Tsenkova,Sasha Tsenkova,1998,University of Toronto,,LLLNYuEAAAAJ,A5026688791,0000-0002-1982-8495,,,,,
607,Mary-Ellen,,Tyler,Mary-Ellen Tyler,1985,University of Calgary,,,A5109001697,0000-0001-7823-6062,,,,,
608,Christopher,,Auffrey,Christopher Auffrey,1994,University of Michigan,"Healthy Urban Planning, Environmental Justice, Sustainable Development",i1HJzW0AAAAJ,A5036774424,0000-0002-0183-6833,,,https://linkedin.com/in/chris-auffrey-66588330,,
609,Carla,,Chifos,Carla Chifos,1996,Cornell University,"Sustainable Development, Urban Environment, International Development",,A5082020561,,,,https://linkedin.com/in/carla-chifos-b386709,,
610,David,J.,Edelman,David Edelman,1976,Cornell University,"Urban Environmental Management, Energy Policy Planning, Development Planning and Management",NNs5cqcAAAAJ,A5046673039,0000-0003-0354-0232,,,https://linkedin.com/in/david-j-edelman-mcp-phd-faicp-fsu-eur-ing-sia-kivi-260266a,,
611,Jan,Marie,Fritz,Jan Fritz,1978,American University,"Community Development, Environmental Justice, Mediation and Facilitation of Organizational and Public Policy Disputes",XzRcQIAAAAAJ,,0000-0002-0605-4152,,,,,"un-accepted 2026-09-15: OpenAlex 4 citations against 1,079 from google_scholar (0.0x); probable namesake"
612,Rainer,vom,Hofe,Rainer Hofe,2002,Cornell University,"Regional Analysis, Economic Development, Quantitative Methods, Urban and Regional Economics",,A5067406116,,,,https://linkedin.com/in/rainer-vom-hofe-9295b09,,
613,Leah,,Hollstein,Leah Hollstein,2014,"University of Texas, Austin",,,A5049534165,0000-0002-6243-7772,,,,,
614,Hyesung,,Jeong,Hyesun Jeong,2016,Illinois Institute of Technology,,pXhTRzwAAAAJ,A5000684130,0000-0001-7794-397X,,,,,
615,Johanna,W.,Looye,Johanna Looye,1998,Cornell University,"Urban and Regional Theory, International Development, Women in International Development, Planning Techniques",yf0VWRIAAAAJ,A5081366329,0000-0002-7868-5607,,https://researchgate.net/profile/Johanna_Looye,https://linkedin.com/in/johanna-looye-6163629,,
616,Vikas,,Mehta,Vikas Mehta,2006,University of Maryland,"Urban Design, Relationship between Built Environment and Social Behavior, Public Space, Neighborhood design",72WtdxsAAAAJ,,,,,https://linkedin.com/in/vikas-mehta-3258837,,
617,Danilo,,Palazzo,Danilo Palazzo,1993,Istituto Universitario di Architettura di Venezia,"Urban Design, Physical Planning",t5ooS9UAAAAJ,A5026383619,0000-0002-3029-3452,,,https://linkedin.com/in/danilo-palazzo-a9116b19,,
618,Hayden,,Shelby,Hayden Shelby,2019,UC Berkeley,,ueY7xR8AAAAJ,A5087055241,0000-0002-2314-4360,,,,,
619,Xinhao,,Wang,Xinhao Wang,1993,University of Pennsylvania,"Environmental Planning, GIS, Modeling",BK9-s6EAAAAJ,A5100772595,0000-0002-2626-160X,,https://researchgate.net/profile/Xinhao_Wang,https://linkedin.com/in/xinhao-wang-550a9713,,
620,Priyanka,,DeSouza,Priyanka DeSouza,2021,MIT,,tXec4wQAAAAJ,A5065161673,0000-0002-2618-4050,,,,,
621,Nan,,Ellin,Nan Ellin,1994,Columbia University,,bBNRp4kAAAAJ,,,,,,,
622,Carrie,,Makarewicz,Carrie Makarewicz,2014,UC Berkeley,"Community Development, Urban School Reform, Transport Equity, Location Decisions, Sustainable Economic Development Strategies.",JYxqf2gAAAAJ,A5004957571,0000-0002-6964-8927,,https://researchgate.net/profile/Carrie_Makarewicz,https://linkedin.com/in/carrie-makarewicz-8a444a4,,
623,Jeremy,,Nemeth,Jeremy Nemeth,2007,Rutgers University,"Urban Design and Public Policy, Politics of Public Space, Land Use Conflict.",r_Ihr_YAAAAJ,A5004607325,,,,https://linkedin.com/in/jeremy-nemeth-6b543861,,
624,Manish,,Shirgaokar,Manish Shirgaokar,2012,UC Berkeley,"Transportation, International Development, Urban Design",g2lYgo0AAAAJ,A5008488651,0000-0001-6458-1885,,https://researchgate.net/profile/Manish_Shirgaokar,https://linkedin.com/in/manish-shirgaokar-99997a8,,
625,Austin,,Troy,Austin Troy,2001,UC Berkeley,"Land Use Policy, Land Use Change Modeling and Simulation, GIS, Spatial Analysis, Remote Sensing, Environmental Planning.",nfQrCJoAAAAJ,A5083982052,0000-0003-3003-2532,,https://researchgate.net/profile/Austin_Troy,https://linkedin.com/in/austin-troy-6355b04,,
626,Nina,,David,Nina David,2008,University of Michigan,,SmKFATsAAAAJ,A5028514938,0000-0002-3415-808X,,,,,
627,Gregory,,Dobler,Greg Dobler,2006,University of Pennsylvania,,WRTzLdgAAAAJ,,,,,,,
628,Jonathan,,Justice,Jonathan Justice,2003,Rutgers University,,pz0XHdoAAAAJ,A5035732347,0000-0003-2195-2329,,,,,
629,John,,McNutt,John McNutt,1991,University of Tennessee,,lhqW9cQAAAAJ,A5077426702,0000-0002-5172-9163,,,,,
630,Andrea,,Pierce,Andrea Pierce,2006,George Washington University,,zXIoStcAAAAJ,A5034530176,0000-0001-9941-5764,,https://researchgate.net/profile/Andrea_Sarzynski,https://linkedin.com/in/andrea-sarzynski-88831b31,,
631,Abhinav,,Alakshendra,Abhinav Alakshendra,2012,Kansas State University,"Economics, Development Economics, Housing Policy, Transportation, Urban and Regional Economics.",isF20ugAAAAJ,A5083476149,0000-0003-0153-0233,,https://researchgate.net/profile/Abhinav_Alakshendra,,,
632,Ilir,,Bejleri,Ilir Bejleri,1994,"Polytechnic University, Tirana, Albania","Urban Design, Urban Simulation, Information Technology for Planning",,A5071777797,,,,https://linkedin.com/in/ilir-bejleri-06a61010,,
633,Kathryn,,Frank,Kathryn Frank,2009,Georgia Tech,"Ecosystem management, regional sustainability, Collaborative planning and policy making, alternative dispute resolution, water resources and aquatic/coastal ecosystems, children and youth participation in planning",2Jao6ucAAAAJ,,,,,https://linkedin.com/in/kathryn-frank-61773477,,
634,Cleary,,Larkin,Cleary Larkin,2019,University of Florida,,,,,,,,,
635,Kristin,,Larsen,Kristin Larsen,2001,Cornell University,"Planning History, Housing, Historic Preservation",D7jbFnoAAAAJ,,0000-0002-4014-2543,,,https://linkedin.com/in/kristin-larsen-57423646,,"un-accepted 2026-09-15: OpenAlex 4,531 citations against 331 from google_scholar (13.7x); probable namesake"
636,Zhong-Ren,,Peng,Zhong-Ren Peng,1994,Portland State University,"Transportation Planning, Transportation and Land Use Integration, Information Technology for Planning",ngiXpvgAAAAJ,,,,https://researchgate.net/profile/Zhong-Ren_Peng,,,
637,Ruth,L.,Steiner,Ruth Steiner,1996,UC Berkeley,,zbew56MAAAAJ,,,,https://researchgate.net/profile/Ruth_Steiner,https://linkedin.com/in/ruth-steiner-9293218,,
638,Renee,,Tapp,Renee Tapp,2018,Clark University,,83Irs68AAAAJ,A5079538021,0000-0002-2893-2534,,,,,
639,Emre,,Tepe,Emre Tepe,2016,Ohio State University,,B7XoIx8AAAAJ,A5083381729,0000-0001-8575-2401,,,,,
640,Yan,,Wang,Yan Wang,2018,Virginia Tech,,znl9EkUAAAAJ,,,,,,,
641,Shenhao,,Wang,Shenhao Wang,2020,MIT,,01AmQ8wAAAAJ,A5101998459,0000-0003-4374-8193,,,,,
642,Jack,,Crowley,Jack Crowley,1977,University of Oklahoma,,,,,,,,,
643,Stephen,J.,Ramos,Stephen Ramos,2009,Harvard University,,gj7DGI4AAAAJ,,,,https://researchgate.net/profile/Stephen_Ramos,https://linkedin.com/in/stephen-ramos-0324303,,
644,Mark,,Reinberger,Mark Reinberger,1988,Cornell University,,,A5083066270,,,,,,
645,Rosanna,G.,Rivero,Rosanna Rivero,2006,University of Florida,,pHlUNNUAAAAJ,A5061824969,0000-0002-9896-3678,,https://researchgate.net/profile/Rosanna_Rivero,https://linkedin.com/in/rosannarivero,,
646,Alison,L.,Smith,Alison Smith,2010,Auburn University,,,,,,,,,
647,Ashley,,Steffens,Ashley Steffens,1994,University of Georgia,,ttUpWCUAAAAJ,,,,,,,
648,Umit,,Yilmaz,Umit Yilmaz,1981,Istanbul Technical University,,,A5101340626,,,,https://linkedin.com/in/umit-yilmaz-90a85022,,
649,Nicholas,,Brunet,Nicholas Brunet,2014,McGill University,,mVCOqbcAAAAJ,,,,,,,
650,Wayne,,Caldwell,Wayne Caldwell,1991,University of Waterloo,,G8qs55IAAAAJ,A5079843276,,,,,,
